id,text,metadata,original_question,original_proof
209c432801657aac828c7738cdf5ddcc,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Proof by induction of n. Let p(n): \sum_{i=0}^{n} of i = \frac{n(n+1}{2}. Let P(n): \sum_{i=0}^{n} of i = \frac{n(n+1}{2} hold true for n = 1, 2, ... k for k >= 1. p(1) = \sum_{i=0}^{n} of 1 = \frac{1(1+1}{2}. Simplifying gives 1 = 1. Let p(k+1) = \sum_{i=0}^{k+1} of i = \frac{k+1((k+1)+1}{2}. \frac{(k+1)*(k+2}{2} = ((k^2)+(3*k)+2)/2. This gives us k+1 which is what we needed to prove.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 982, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Proof by induction of n. Let p(n): \sum_{i=0}^{n} of i = \frac{n(n+1}{2}. Let P(n): \sum_{i=0}^{n} of i = \frac{n(n+1}{2} hold true for n = 1, 2, ... k for k >= 1. p(1) = \sum_{i=0}^{n} of 1 = \frac{1(1+1}{2}. Simplifying gives 1 = 1. Let p(k+1) = \sum_{i=0}^{k+1} of i = \frac{k+1((k+1)+1}{2}. \frac{(k+1)*(k+2}{2} = ((k^2)+(3*k)+2)/2. This gives us k+1 which is what we needed to prove."
d2a2c15d25c869498b6db7458b95b809,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{(k+1)*(k+2}{2}, \frac{k+1((k+1)+1}{2}, \frac{1(1+1}{2}

Related proof: Proof by induction of n. Let p(n): \sum_{i=0}^{n} of i = \frac{n(n+1}{2}. Let P(n): \sum_{i=0}^{n} of i = \frac{n(n+1}{2} hold true for n = 1, 2, ... k for k >= 1. p(1) = \sum_{i=0}^{n} of 1 = \frac{1(1+1}{2}. Simplifying gives 1 = 1. Let p(k+1) = \sum_{i=0}^{k+1} of i = \frac{k+1((k+1)+1}{2}. \frac{(k+1)*(k+2}{2} = ((k^2)+(3*k)+2)/2. This gives us k+1 which is what we needed to prove.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 982, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
52f070bf1366eca9509194da7f826b99,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: We will prove that \sum_{i=0}^{n} = \frac{n(n+1)}{2} using induction on n. Base case: n = 1. The sum from 0 to 1 is 1, which is equal to \frac{1(2)}{2}. Induction: Suppose that \sum_{i=0}^{n} = \frac{n(n+1)}{2} is true for n = 1, 2, ... k-1. By the definition of summation, \sum_{i=0}^{k} = \sum_{i=0}^{k-1} + k. At n = k-1, \sum_{i=0}^{k-1} = \frac{(k-1)(k)}{2}. Therefore, \sum_{i=0}^{k} = \sum_{i=0}^{k-1} + k = \frac{(k-1)(k)}{2} + k = \frac{(k-1)(k)}{2} + \frac{2k}{2} = \frac{k^2 + k}{2} = \frac{k(k+1)}{2}. Combining, we achieve \sum_{i=0}^{k} = \frac{k(k+1)}{2}. QED","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 983, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","We will prove that \sum_{i=0}^{n} = \frac{n(n+1)}{2} using induction on n. Base case: n = 1. The sum from 0 to 1 is 1, which is equal to \frac{1(2)}{2}. Induction: Suppose that \sum_{i=0}^{n} = \frac{n(n+1)}{2} is true for n = 1, 2, ... k-1. By the definition of summation, \sum_{i=0}^{k} = \sum_{i=0}^{k-1} + k. At n = k-1, \sum_{i=0}^{k-1} = \frac{(k-1)(k)}{2}. Therefore, \sum_{i=0}^{k} = \sum_{i=0}^{k-1} + k = \frac{(k-1)(k)}{2} + k = \frac{(k-1)(k)}{2} + \frac{2k}{2} = \frac{k^2 + k}{2} = \fra"
00d8a394efd69bd7f72f97f688a92f31,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{k(k+1)}{2}, \frac{2k}{2}, \frac{(k-1)(k)}{2}, \frac{k^2 + k}{2}, \frac{1(2)}{2}

Related proof: We will prove that \sum_{i=0}^{n} = \frac{n(n+1)}{2} using induction on n. Base case: n = 1. The sum from 0 to 1 is 1, which is equal to \frac{1(2)}{2}. Induction: Suppose that \sum_{i=0}^{n} = \frac{n(n+1)}{2} is true for n = 1, 2, ... k-1. By the definition of summation, \sum_{i=0}^{k} = \sum_{i=0}^{k-1} + k. At n = k-1, \sum_{i=0}^{k-1} = \frac{(k-1)(k)}{2}. Therefore, \sum_{i=0}^{k} = \sum_{i=0}^{k-1} + k = \frac{(k-1)(k)}{2} + k = \frac{(k-1)(k)}{2} + \frac{2k}{2} = \frac{k^2 + k}{2} = \fra","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 983, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
af99b97c9d554f3400f61e176e50f9e1,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: base n(n+1)/2 I can't remember the rest","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 984, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",base n(n+1)/2 I can't remember the rest
0e08dd4d0ef45db742f3597517d1aaf2,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: base n(n+1)/2 I can't remember the rest","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 984, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
e20fc33bfa7f3148223f129529c6c8f8,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: suppose we have base case n = 0. so in this case it is 0 Later, assume it is true till n, when plug in n+1 to the position of n, (n+1)(n+2)/2 is i","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 985, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","suppose we have base case n = 0. so in this case it is 0 Later, assume it is true till n, when plug in n+1 to the position of n, (n+1)(n+2)/2 is i"
c2adedc09e8a133790dfa97931e9e34a,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: suppose we have base case n = 0. so in this case it is 0 Later, assume it is true till n, when plug in n+1 to the position of n, (n+1)(n+2)/2 is i","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 985, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
ea1b57b0dcbc169de7479dbc0a6f39aa,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Let n represent any natural number. By the definition of summation, \\sum_{i=0}^{n} i\ represents the sum of all integers from \0\ to \n\. This can be rewritten as \0 + 1 + ... + n = \frac{(0 + 1 + ...+ n) + (n + (n - 1) + ... + 0)}{2}\. This equation can then be simplified to \\frac{n+n+...+n}{2}\, since the sum of each of the paired terms is equal to \n\. Since there are \n+1\ terms in the total sequence, the summation can therefore be rewritten as \\frac{n(n+1)}{2}\.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 986, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Let n represent any natural number. By the definition of summation, \\sum_{i=0}^{n} i\ represents the sum of all integers from \0\ to \n\. This can be rewritten as \0 + 1 + ... + n = \frac{(0 + 1 + ...+ n) + (n + (n - 1) + ... + 0)}{2}\. This equation can then be simplified to \\frac{n+n+...+n}{2}\, since the sum of each of the paired terms is equal to \n\. Since there are \n+1\ terms in the total sequence, the summation can therefore be rewritten as \\frac{n(n+1)}{2}\."
c41db920f05785b521134c059048eec8,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1)}{2}, \frac{(0 + 1 + ...+ n) + (n + (n - 1) + ... + 0)}{2}, \frac{n+n+...+n}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Let n represent any natural number. By the definition of summation, \\sum_{i=0}^{n} i\ represents the sum of all integers from \0\ to \n\. This can be rewritten as \0 + 1 + ... + n = \frac{(0 + 1 + ...+ n) + (n + (n - 1) + ... + 0)}{2}\. This equation can then be simplified to \\frac{n+n+...+n}{2}\, since the sum of each of the paired terms is equal to \n\. Since there are \n+1\ terms in the total sequence, the summation can therefore be rewritten as \\frac{n(n+1)}{2}\.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 986, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
a5bca8384b828910e949253489375139,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Let us use proof by induction. First, we assume that \\sum_{i=0}^{n}i\ = \\frac{n(n+1)}{2}\. Let us prove that \\sum_{i=0}^{k}i\ = \\frac{k(k+1)}{2}\ for some integer k, where k = 0, 1, ...n-1. This is true because the sum can be rewritten as \\sum_{i=0}^{k}i\ = \\frac{k^2 + k}{2}\, and we know that the sum of any integer is equal to (k^2 + k)/2. Thus, we can also prove this for \\sum_{i=0}^{n}i\ = \\frac{n(n+1)}{2}\.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 987, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Let us use proof by induction. First, we assume that \\sum_{i=0}^{n}i\ = \\frac{n(n+1)}{2}\. Let us prove that \\sum_{i=0}^{k}i\ = \\frac{k(k+1)}{2}\ for some integer k, where k = 0, 1, ...n-1. This is true because the sum can be rewritten as \\sum_{i=0}^{k}i\ = \\frac{k^2 + k}{2}\, and we know that the sum of any integer is equal to (k^2 + k)/2. Thus, we can also prove this for \\sum_{i=0}^{n}i\ = \\frac{n(n+1)}{2}\."
32b9ae61609985262e15c161335d466c,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1)}{2}, \frac{k^2 + k}{2}, \frac{k(k+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Let us use proof by induction. First, we assume that \\sum_{i=0}^{n}i\ = \\frac{n(n+1)}{2}\. Let us prove that \\sum_{i=0}^{k}i\ = \\frac{k(k+1)}{2}\ for some integer k, where k = 0, 1, ...n-1. This is true because the sum can be rewritten as \\sum_{i=0}^{k}i\ = \\frac{k^2 + k}{2}\, and we know that the sum of any integer is equal to (k^2 + k)/2. Thus, we can also prove this for \\sum_{i=0}^{n}i\ = \\frac{n(n+1)}{2}\.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 987, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
ccf34312cc3ea7f8927ffa2750b36bd4,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Proof for n = 1, RHS: 1(1+1)/2 = 1 LHS: 0 +1 = 1 LHS = RHS, hence proved Assuming it is true for n, let's try proving for n = n+1 LHS: 0 + 1 + 2 + ... + n + n+1 RHS: (n+1) ((n+1) + 1)/2 => \ \frac {(n+2)(n+1)} {2}\ LHS : n(n+1)/2 + n+1 LHS: \ \frac {n(n+1)+2(n+1)} {2}\ LHS: \ \frac {(n+2)(n+1)} {2}\ = RHS HENCE PROVED","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 988, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Proof for n = 1, RHS: 1(1+1)/2 = 1 LHS: 0 +1 = 1 LHS = RHS, hence proved Assuming it is true for n, let's try proving for n = n+1 LHS: 0 + 1 + 2 + ... + n + n+1 RHS: (n+1) ((n+1) + 1)/2 => \ \frac {(n+2)(n+1)} {2}\ LHS : n(n+1)/2 + n+1 LHS: \ \frac {n(n+1)+2(n+1)} {2}\ LHS: \ \frac {(n+2)(n+1)} {2}\ = RHS HENCE PROVED"
521aa7fb0eecf4f99121d0b18870bf63,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Proof for n = 1, RHS: 1(1+1)/2 = 1 LHS: 0 +1 = 1 LHS = RHS, hence proved Assuming it is true for n, let's try proving for n = n+1 LHS: 0 + 1 + 2 + ... + n + n+1 RHS: (n+1) ((n+1) + 1)/2 => \ \frac {(n+2)(n+1)} {2}\ LHS : n(n+1)/2 + n+1 LHS: \ \frac {n(n+1)+2(n+1)} {2}\ LHS: \ \frac {(n+2)(n+1)} {2}\ = RHS HENCE PROVED","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 988, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
9e507722b789827938c42d7a0f4ca3d1,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: proof by induction on n inductive predicate: P(n): \\sum_{i=0}^{k}\ i = n(n+1)/2 Base case: at n = 0 \\sum_{i=0}^{k}\ i = 0 and 0(1)/2 = 0. so base case P(0) holds. Inductive hypothesis: Suppose that P(n): \\sum_{i=0}^{k}\ i = n(n+1)/2 holds for n = 0,1,...k Inductive Step: We need to show that p(k+1): \\sum_{i=0}^{k+1}\ i = (k+1)(k+2)/2 holds. The left hand side is \\sum_{i=0}^{k+1}\ i = \\sum_{i=0}^{k}\ i + (k+1) By the inductive hypothesis: we have \\sum_{i=0}^{k}\ i = k(k+1)/2, so then by substituting we get that (k(k+1)/2) + (k+1) =(k^2+3k+2)/2 which simplifies to (k+1)(k+2)/2 So\\sum_{i=0}^{k+1}\ i = (k+1)(k+2)/2 Q.E.D.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 989, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","proof by induction on n inductive predicate: P(n): \\sum_{i=0}^{k}\ i = n(n+1)/2 Base case: at n = 0 \\sum_{i=0}^{k}\ i = 0 and 0(1)/2 = 0. so base case P(0) holds. Inductive hypothesis: Suppose that P(n): \\sum_{i=0}^{k}\ i = n(n+1)/2 holds for n = 0,1,...k Inductive Step: We need to show that p(k+1): \\sum_{i=0}^{k+1}\ i = (k+1)(k+2)/2 holds. The left hand side is \\sum_{i=0}^{k+1}\ i = \\sum_{i=0}^{k}\ i + (k+1) By the inductive hypothesis: we have \\sum_{i=0}^{k}\ i = k(k+1)/2, so then by su"
a7768509dfa33cc86652c4e3eac6cf99,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: proof by induction on n inductive predicate: P(n): \\sum_{i=0}^{k}\ i = n(n+1)/2 Base case: at n = 0 \\sum_{i=0}^{k}\ i = 0 and 0(1)/2 = 0. so base case P(0) holds. Inductive hypothesis: Suppose that P(n): \\sum_{i=0}^{k}\ i = n(n+1)/2 holds for n = 0,1,...k Inductive Step: We need to show that p(k+1): \\sum_{i=0}^{k+1}\ i = (k+1)(k+2)/2 holds. The left hand side is \\sum_{i=0}^{k+1}\ i = \\sum_{i=0}^{k}\ i + (k+1) By the inductive hypothesis: we have \\sum_{i=0}^{k}\ i = k(k+1)/2, so then by su","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 989, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
78d9e6a94244b2e1ce6367d9eb4b3ccd,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Proof by induction on n. For all n in the set of N, P(n) : \ \sum_{i=0}^{n}\ = \\frac{n(n+1)}{2}\. The base case P(0) = 0(0 + 1) / 2 = 0. Suppose P(n) is true for all 0, 1, 2,..., k. We must prove that P(k + 1) : \ \sum_{i=0}^{k+1}\ = \\frac{k+1(k+2)}{2}\. Now, we can apply the inductive hypothesis to get \\frac{k+1(k+2)}{2}\ + \\frac{k(k+1)}{2}\. Combine terms, get \\frac{k+1(2k+2)}{2}\. Then, by removing the 2 next to the k, P(k + 1) : \ \sum_{i=0}^{k+1}\ = \\frac{k+1(k+2)}{2}\ QED.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 990, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Proof by induction on n. For all n in the set of N, P(n) : \ \sum_{i=0}^{n}\ = \\frac{n(n+1)}{2}\. The base case P(0) = 0(0 + 1) / 2 = 0. Suppose P(n) is true for all 0, 1, 2,..., k. We must prove that P(k + 1) : \ \sum_{i=0}^{k+1}\ = \\frac{k+1(k+2)}{2}\. Now, we can apply the inductive hypothesis to get \\frac{k+1(k+2)}{2}\ + \\frac{k(k+1)}{2}\. Combine terms, get \\frac{k+1(2k+2)}{2}\. Then, by removing the 2 next to the k, P(k + 1) : \ \sum_{i=0}^{k+1}\ = \\frac{k+1(k+2)}{2}\ QED."
6551e823b9d501a39d624df3af053381,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: \frac{n(n+1)}{2}, \frac{k(k+1)}{2}, $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$, \frac{k+1(k+2)}{2}, \frac{k+1(2k+2)}{2}

Related proof: Proof by induction on n. For all n in the set of N, P(n) : \ \sum_{i=0}^{n}\ = \\frac{n(n+1)}{2}\. The base case P(0) = 0(0 + 1) / 2 = 0. Suppose P(n) is true for all 0, 1, 2,..., k. We must prove that P(k + 1) : \ \sum_{i=0}^{k+1}\ = \\frac{k+1(k+2)}{2}\. Now, we can apply the inductive hypothesis to get \\frac{k+1(k+2)}{2}\ + \\frac{k(k+1)}{2}\. Combine terms, get \\frac{k+1(2k+2)}{2}\. Then, by removing the 2 next to the k, P(k + 1) : \ \sum_{i=0}^{k+1}\ = \\frac{k+1(k+2)}{2}\ QED.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 990, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
af2651118fbfa57912d096e2f5b0861c,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: full_proof
            Content: QUESTION: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

PROOF ATTEMPT: Sum from i = 0 to n of i = 0 + 1 + 2 + 3 + 4 + 5 + ... Notice, if we take n = 3. Then, the sum = 3(4)/2 = 6. The sum of n = 4 = 4(5)/2 = 10. The formula adds n to the sum for each additional term. Thus, the statement holds true.","{'type': 'full_proof', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 991, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$","Sum from i = 0 to n of i = 0 + 1 + 2 + 3 + 4 + 5 + ... Notice, if we take n = 3. Then, the sum = 3(4)/2 = 6. The sum of n = 4 = 4(5)/2 = 10. The formula adds n to the sum for each additional term. Thus, the statement holds true."
fa6804e6bc887eae312b32014122e446,"Question: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$
            Type: math_focused
            Content: Key expressions: $\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$

Related proof: Sum from i = 0 to n of i = 0 + 1 + 2 + 3 + 4 + 5 + ... Notice, if we take n = 3. Then, the sum = 3(4)/2 = 6. The sum of n = 4 = 4(5)/2 = 10. The formula adds n to the sum for each additional term. Thus, the statement holds true.","{'type': 'math_focused', 'source_file': 'WrittenInduction_v1 Raw.csv', 'row_index': 991, 'has_induction_hypothesis': False, 'quality_score': 0}","$\\forall n \in \mathbb{N}, \sum_{i=0}^n i = \frac{n(n+1)}{2}.\$",
