,Unnamed: 0,Assessment,Question,Proof,Identify.Base.Case,Prove.Base.Case,Hypothesis.is.stated,Hypothesis.is.given.some.bound,Goal.is.Clear,Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k,Inductive.Hypothesis.is.applied,Graded.By,Semester
199,200,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"base case: g(2) = 16/9 - 0 = 2 - 2/3^2. g(0) = 2-2/1, g(1) = 2-2/3.

Hypothesis: For some natural number k > 3, the claim is correct for n=0,1,2...k-1.

try to prove that the claim is correct when n = k.

g(k) = 4g(k-1)/3 - g(k-2)/3 = 4(2-2/3^(k-1))/3 -(2-2/3^(k-2))/3 = 2-2/3^k.

Then for any natural number n, the claim is correct.",2,2,2,2,2,2,2,HC,sp23
200,201,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"g(2) = $\frac{16}{9}$

g(3) = $\frac{64}{27}$ - $\frac{4}{9}$ = $\frac{52}{27}$

g(k) = $\frac{4}{3}$g(k-1) - $\frac{1}{3}$g(k-2)",0,0,0,0,0,0,0,HC,sp23
201,202,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Induction proof of n
Induction predicate: for g(0)=0, g(1)=4/3, g(n)=(4/3)g(n-1)-(1/3)g(n-2) for n >=2 that g(n) = 2-2/3^n
Base case: n = 2: g(2) = (4/3)g(1)-(1/3)g(0) =16/9 and 2 - 2/3^2 = 16/9 a either
Inductive hypothesis: for some k that g(n) = 2 - 2/3^n for each n in 0...k
Inductive steps: we need to proof that g(k+1)=2-2/3^(k+1)",1,2,2,2,2,1,1,HC,sp23
202,203,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For our base case, note that when $n = 2$, $\frac{4}{3} g(n - 1) - \frac{1}{3} g(n - 2) = \frac{16}{9}$, and $2 - \frac{2}{3^n} = \frac{16}{9}$, so the predicate holds for the base case. 

Next, suppose as our Inductive Hypothesis that $\frac{4}{3} g(n - 1) - \frac{1}{3} g(n - 2) = 2 - \frac{2}{3^n}$ for $n$ in $2 ... k$.

Now to finish we need to show that $\frac{4}{3} g(k) - \frac{1}{3} g(k - 1) = 2 - \frac{2}{3^{k + 1}}$.

From the Inductive Hypothesis we can see that ...

... Therefore, $\frac{4}{3} g(k) - \frac{1}{3} g(k - 1) = 2 - \frac{2}{3^{k + 1}}$.",1,2,2,2,2,2,0,HC,sp23
203,204,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For our base case, when $n = 2, \frac{4}{3}g(2-1) - \frac{1}{3}g(2-2) = \frac{4}{3}\frac{4}{3} - \frac{1}{3}(0) = \frac{16}{9}$ and $2 - \frac{2}{3^2} = 2 - \frac{2}{9} = \frac{16}{9}$.

Next, suppose as our Inductive Hypothesis that for some $k$, $\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2) = 2 - \frac{2}{3^n}$ for each $n$ in $0...k-1$.

Now to finish we need to show that $\frac{4}{3}g(k-1) - \frac{1}{3}g(k-2) = 2 - \frac{2}{3^k}$.

We know that $\frac{4}{3}g(k-1) - \frac{1}{3}g(k-2) = \frac{4}{3}(2 - \frac{2}{3^{k-1}}) - \frac{1}{3}(2 - \frac{2}{3^{k-2}})$.

$= \frac{8}{3} - \frac{4}{3}(\frac{2}{3^{k-1}}) - \frac{2}{3} + \frac{1}{3}(\frac{2}{3^{k-2}}) = 2 - \frac{4}{3}(\frac{2 * 3}{3^{k}}) + \frac{1}{3}(\frac{2 * 9}{3^{k}}) = 2 - \frac{4}{3}(\frac{6}{3^{k}}) + \frac{1}{3}(\frac{18}{3^{k}}) = 2 - \frac{8}{3^k} + \frac{6}{3^k}$

$= 2 - \frac{2}{3^k}$. $QED$",1,2,2,2,2,2,2,HC,sp23
204,205,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Induction by n

Base case:

g(2) = 4/3(g(2-1)-1/3(g(2-2) = 4/3(g(1)) - 1/3(g(0) = 16/9-0 = 16/9

Inductive Hypotheis. 
For all n belonging to n, let g(n) = 2-2/3^n for all 0,1,2.....k
 
Inductive step:
Showing that for k + 1, g(k+1) = 4/3g(k+1 - 1) - 1/3g(k+1 - 2) = 4/3g(k) - 1/3g(k - 1).

Thus, g(n) - 2 - 2/3^n, which is what we needed to show.

Hence Proved",1,2,2,2,2,2,0,HC,sp23
205,206,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction on $n$

$P(n): g(n) = 2-\frac{2}{3^n}$

Inductive Hypothesis: Suppose $P(n)$ holds for $n$ in $0...k-1$ (with $k-1 \geq 0$)

Base Cases: 

$g(0) = 2-\frac{2}{3^0}$

$0 = 2-2 = 0$

$g(1) = 2-\frac{2}{3^1}$

$\frac{4}{3} = 2 - \frac{2}{3} = \frac{4}{3}$

Now, we need the show that $P(k)$ holds

$2 - \frac{2}{3^k} = g(k) = \frac{4}{3}g(k-1) - \frac{1}{3}g(k-2)$

By the inductive hypthesis:

$2 - \frac{2}{3^k} = \frac{4}{3}(2 - \frac{2}{3^{k-1}}) - \frac{1}{3}(2-\frac{2}{3^{k-2}})$

$2 - \frac{2}{3^k} = \frac{8}{3} - \frac{8}{3^k} - \frac{2}{3} + \frac{2}{3^{k-1}}$

Simplifying the algebra, we get:

$2 - \frac{2}{3^k} = 2 - \frac{2}{3^k}$

Which is what we needed to prove.
",2,2,2,2,2,2,2,HC,sp23
206,207,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof: by induction

For our base case, let n = 2. So g(2) = 2 - 2/3^(2) = 2 - 2/9 = 16/9. Then according to the definition, g(2) = (4/3)(g(1)) - (1/3)(g(0)) = (4/3)(4/3) - (1/3)(0) = 16/3 - 0 = 16/3. Since both equal 16/3, then g(2) is true for n = 2. 

For our induction hypothesis, suppose for some k, (4/3)g(n-1) - (1/3)g(n-2) = 2 - 2/(3^n) for n = 0, 1,...k. ",1,2,2,2,0,0,0,HC,sp23
207,208,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"g(0) = 0

g(1) = 4/3

g(n) = (4/3)g(n-1)-(1/3)g(n-2), for n>=2.

0 = 4/3g(-1)-1/3g(-2) = a value that cannot be determined. 

4/3 = 4/3g(0)-1/3g(-1) = another value that cannot be determined since the g(n) becomes a negative, which is out of bounds. Therefore, due to g(n-2), n must be >= 2 for g(n) to start from g(0), which is given as 0. 
",0,0,0,0,0,0,0,HC,sp23
208,209,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Let n be any natural number.

For our base case, note that when n = 0, 1, g(0) = 0 and g(1) = 4/3

Then, we must prove that g(n) = 4/3g(n - 1) - 1/3g(n - 2) holds true for all n = 0 ... k. Suppose n = k + 1. Then g(k + 1) = 4/3(2 - 2/(3^(k))) - 1/3(2 - 2/(3^(k - 1)). I have no idea where to even go from here.

Since the base case and inductive step are true, then the hypothesis holds for any natural number n which is what we needed to show.",2,1,1,2,2,2,0,HC,sp23
209,210,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Suppose g(n) = 2/3 g(n-1) - 2 - 1/3 g(n-2)

Plugging in g(2), we get g(2) = 16/9

Plugging in g(3), we get 4/3(g(2)) - 1/3(g(1))

which equals 4/3 (16/9) - 1/3 (4/3)

when equals 52/27

We can see that g(n+1) can be solved for by using g(n) which is what we needed to show.",0,0,0,0,0,0,0,HC,sp23
210,211,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction on $n$

We need to prove that for any natural number $n$ $g(n) = 2 - \frac{2}{3^n}$

Our base cases are as follows. $g(0) = 2 - \frac{2}{3^0} = 2 - 2 = 0$, and $g(1) = 2 - \frac{2}{3^1} = \frac{6}{3} - \frac{2}{3} = \frac{4}{3}$. Thus both base cases hold true.

For our inductive hypothesis we need to prove that for any natural number $n$ $g(n) = \frac{4}{3}g(k-1) - \frac{1}{3}g(k-2)$ for any $k$ from $k = 2,...,k-1$.

For the inductive step we must show that $g(n) = \frac{4}{3}g(k-1)-\frac{1}{3}g(k-2) = 2 - \frac{2}{3^{k}}$.

By the inductive hypothesis, we know that $g(n) = \frac{4}{3}(2 - \frac{2}{3^{k-1}})-\frac{1}{3}(2 - \frac{2}{3^{k-2}})$. This equates to $\frac{8}{3} - \frac{8}{3^k} - \frac{2}{3} + \frac{2}{3^{k-1}}$.  Which becomes $2 - \frac{8}{3^k} + \frac{2}{3^{k-1}}$. Adding this step $2 - (\frac{1}{5})(\frac{8}{3^k}) + (\frac{1}{5^2})(\frac{2}{3^{k-1}}) = 2 - \frac{8}{15^{k+1}}+\frac{2}{15^{k+1}}$. Simlifying the algebra this becomes $2 - \frac{10}{15^{k+1}}$ which is then equal to $2 - \frac{2}{3^k}$.

Thus showing that $g(n) = 2 - \frac{2}{3^k}$ for $n \geq 2$, which is what we needed to show. 
",2,2,1,2,2,2,2,HC,sp23
211,212,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For n = 2, g(n) = g(2) = (4/3)g(1) - (1/3)g(0) = (16/9 - 0) = 16/9.

2 - 2/(3^2) also equals 16/9. 

Let us now assume this claim is true for all natural numbers 2...k-1. 

We shall now prove that this works for n=k, which is (k-1)+1. 

Substituting k for the recursive definition, we get (4/3)*(g(k-1)) - (1/3)(g(k-2)). We know that k-1 and k-2 follow the claim, so we can use the second given definition to substitue for those values and simplify the expression. 

...computation not shown...

(4/3)*(g(k-1)) - (1/3)(g(k-2)) = 2 - 2/(3^n)
",1,2,2,2,2,2,0,HC,sp23
212,213,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,Also Unsure,0,0,0,0,0,0,0,HC,sp23
213,214,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For $n=0$, $g(0)=0$. Also, $g(0)=2-2=0$. Thus, the claim is true for $n=0$.

For $n=1$, $g(1)=\frac{4}{3}$. Also, $g(1)=2-\frac{2}{3}=\frac{4}{3}$. Thus, the claim is true for $n=1$.

For $n=2$, $g(2)=\frac{4}{3} \times \frac{4}{3}-\frac{1}{3} \times 0=\frac{16}{9}$. Also, $g(2)=2-\frac{2}{9}=\frac{16}{9}$. Thus, the claim is true for $n=2$.

Suppose that for some $k$, the claim is true for each $n$ in $0...k-1$. Then, we must show that the claim is true for $n=k$.

We know that $g(k)=\frac{4}{3} \times g(k-1)-\frac{1}{3} \times g(k-2)$. Using the assumption, we can simplify this to $g(k)=\frac{4}{3} \times (2-\frac{2}{3^{k-1}}) -\frac{1}{3} \times (2-\frac{2}{3^{k-2}})$. Simplifying, $g(k)=2-\frac{2}{3^{k}}$, which is what we needed to show.

Thus, the claim is true for any natural number $n$.",2,2,2,2,2,2,2,HC,sp23
214,215,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"g(n + 1) = 4/3g(n) - 1/3g(n-1)

g(n-1) = (g(n)+1/3g(n-2))/(4/3)

g(n + 1) =  4/3g(n) - 1/3(g(n)+1/3g(n-2))/(4/3)",0,0,0,0,0,0,0,HC,sp23
215,216,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For $n = 0$, $g(n) = 2-(2/3^n)$ = $2-(2/3^0)$ $=0$ which $g(0) = 0$

For $n = 1$, $g(n) = 2-(2/3^n)$ = $2-(2/3^1)$ $=4/3$ which $g(1) = 4/3$

Suppose as our Inductive Hypothesis that for some $k$ , $g(n) = 2-(2/3^n)$ for $n$ in $0...k$.

Inductive step: $g(k+1) = 2-(2/3^(k+1))$.

$g(n) = (4/3) * g(n-1) - (1/3) * g(n-2)$

$g(k+1) = (4/3) * g(k) - (1/3) * g(k-1)$

$g(k+1) = (4/3) * (2-(2/3^k)) - (1/3) * (2-(2/3^(k-1)))$

$g(k+1) = (8/3) - (24/3^k) - (2/3) + (18/3^k)$

$g(k+1) = (2) - (6/3^k) = 2-(2/3^(k+1))$.",2,2,2,2,2,2,2,HC,sp23
216,217,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"We will prove this using induction of the integer n.

Inductive hypothesis: 2 - 2/3^k for any natural number k from 0,...,k+1

Base cases: g(0) = 0 = 2 - 2/3^0 = 2-2 = 0

g(1) = 4/3 = 2 - 2/3^1 = 2 - 2/3 = 4/3

Inductive step: 2 - 2/(3^(k+1)) = (2(3^(k+1) - 2)/3^(k+1) = 2 * (3^(k+1) - 1)/3^(k+1) = 4/3g(n-1) - 1/3g(n-2)

Therefore, g(n) = 2 - 2/3^n for any natural number n. QED",2,2,2,2,1,1,1,HC,sp23
217,218,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For our base cases, g(0) = 0, g(1) = $\frac43$

Next for our inductive hyptohesis, $\frac43g(n-1) - \frac13g(n-2)$ where k > n - 1

Therefore, our inductive step states that $\sum_{k > 3}^{n} \frac43g(n-1) - \frac13g(n-2)$

...

Therefore, using strong induction, $g(n) = 2 - \frac{2}{3^n}$",2,1,0,0,0,0,0,HC,sp23
218,219,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"$g(n) = 2 - \frac{2}{3^n}$

For our base case, note that when $n = 0$, $g(0) = 2 - \frac{2}{3^0} = 0$ and that when $n = 3, g(2) = 2 - \frac{2}{3^2} = \frac{16}{9}$.

Next, suppose for our inductive hypothesis that for some k, $g(n) = 2-\frac{2}{3^n}$ for each n in 0, 1... k.

We then need to show that $g(k+1) = 2 - \frac{2}{3^{k+1}}$. 

We see that $g(k+1) = 2 - \frac{2}{3^{k+1}}$ and that for $k+1 >= 2$, $g(n) = \frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)$. This means that $2 - \frac{2}{3^{k+1}} = \frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)$.

...

This shows $g(n) = 2 - \frac{2}{3^n}$, which is what we wanted to show.",1,2,2,2,2,2,0,HC,sp23
219,220,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,0 = 0 ,0,0,0,0,0,0,0,Seth,sp23
220,221,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,Not sure.,0,0,0,0,0,0,0,Seth,sp23
221,222,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"g(2) = $\frac{4}{3}(\frac{4}{3})$ - $\frac{1}{3}(0)$ = $\frac{16}{9}$

2 - $\frac{2}{3^2}$ = 2 - $\frac{2}{9}$ = $\frac{16}{9}$

g(3) = $\frac{4}{3}(\frac{16}{9})$ - $\frac{1}{3}(\frac{4}{3})$ = $\frac{64}{27} - \frac{12}{27} = \frac{52}{27} = \frac{14}{9}$

2 - $\frac{2}{3^3}$ = 2 - $\frac{2}{27}$ = $\frac{54}{27} - \frac{2}{27} = \frac{52}{27} = \frac{14}{9}$

for n = 2 and n = 3, g(n) = $2 - \frac{2}{3^n}$

For all n, g(n) = $2 - \frac{2}{3^n}$",1,2,0,0,0,0,0,Seth,sp23
222,223,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"I don't really remember how to do this other than what I have written below...
We will prove this claim using induction. The claim is that g(n) = 2-2/3^n for all real numbers n >=2.

The base case for this is if n = 0. If n = 0, g(0) = 2-2/3^n = 0 and g(0) = 4/3g(n-1)-1/3g(n-2) = 0 which is the same. Thus the base case is proven. Another base case for this is if n = 1. If n = 1, g(1) = 2-2/3^n = 4/3 and g(1) = 4/3g(n-1)-1/3g(n-2) = 4/3 which is the same. Thus the base case is proven. 

Inductive hypothesis: Let k = any real number. Then, 
g(n) = 4/3g(n-1)-1/3g(n-2) =  2-2/3^n
Inductive step: g(k+1) = 4/3g((k+1)-1)-1/3g(k+1-2) =  2-2/3^k+1",2,2,1,1,2,2,0,Seth,sp23
223,224,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base case: When n = 2, g(2) = 4/3g(1) - 1/3g(0) = 16/9 and g(2) = 2 - 2/(3^2) = 16/9.  
Inductive hypothesis: for some k, g(n) = 2 - 2/(3^n) for each n in 1, 2, 3, 4,...,k-1.  
g(k) = 4/3g(k-1) - 1/3g(k-2).  
According to the hypothesis, g(k-1) = 2 - 2/(3^(k-1)) and g(k-2) = 2 / (3^(k-2)).  
g(k) = 4/3 * (2 - 2 / (3^(k-1))) - 1/3 * (2 - 2 / (3^(k-2))).  
Then, g(k) = 8/3 -  8/(3^k) - 2/3 + 2/(3(k-1)) = 2 - 2/(3^k). which is what we need to prove.",1,2,2,2,2,2,2,Seth,sp23
224,225,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Prove by induction on $n$.

Base Case: For $n=0$, $\frac43g(0-1)-\frac13g(0-2)=0$ and for $n=0$, $\frac43g(1-1)-\frac13g(1-2)=\frac43$. So $g(0)$ and $g(1)$ are true.

Inductive Hypothesis: $\frac43g(n-1)-\frac13g(n-2)=2-\frac2{3^n}$ for $n$ in $0...k-1$ where $k$ is in the set of all natural numbers.

Inductive Step: We need to prove that $g(k)=\frac43g(k-1)-\frac13g(k-2)=2-\frac2{3^k}$. ",2,2,2,2,2,0,0,Seth,sp23
225,226,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,I don't really know how to write proofs using induction.,0,0,0,0,0,0,0,Seth,sp23
226,227,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"4/3g(n - 1)- 1/3g(n-2)

if n $\ge$ 2 then 4/3g(n-1) and 1/3g(n-2) are both not negative. since 4/3 is greater than 1/3 and n - 1 is greater than n - 2, this equation is always positive

When u multiple out the equation, you get 4/3gn - 4/3g - 1/3gn - 2/3g. This is simplified to gn - 5/3g.
",0,0,0,0,0,0,0,Seth,sp23
227,228,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For the base case, we need to prove g(0) and g(1) for 2 - $2/3^n$. g(0) = 0 and g(1) = $4/3$.  
  
For our hypothesis, we need to prove for some number k, g(n) = 2 - $2/3^n$ for any natural number n in 0...k.
  
Finally, we need to prove g(n) = 2 - $2/3^n$ for any natural number n.  
  
Suppose n = 2. g(2) = $4/3$g(1) - $1/3$g(0). Plugging in g(0) and g(1), we get $4/3$ * $4/3$ - $1/3$ * 0, which is 4/3 * 4/3 = 16/9.  
  
Next, we plug n = 2 in for g(n) = 2 - $2/3^n$. This equals 2 - 2/9. We can convert this to 18/9 - 2/9, which equals 16/9 as well. Both equations equal eachother for any number n, this is what we needed to show.",2,1,1,2,0,0,0,Seth,sp23
228,229,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction on n.

Inductive Predicate: $g(n) = 2 - \frac{2}{3^n}$ for any natural number n.

Best Case: g(0) = 0 and g(1) = $\frac{2}{3}$.

Inductive Hypothesis: For some k, $g(n) = 2 - \frac{2}{3^n}$ when n is 0 . . . k.

Inductive Step: We need to prove that $g(k+1) = 2 - \frac{2}{3^(k+1)}$.

By some algebra, $g(k+1) = 2 - \frac{2}{3^(k+1)}$

. . . 

$g(n) = 2 - \frac{2}{3^n}$ for any natural number n.",2,1,2,2,2,0,0,Seth,sp23
229,230,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base case 1: $n = 0$: $g(0) = 0$. $2-\frac{2}{3^0}=2-2=0$. $0=0$

Base case 2: $n=1$: $g(1)=\frac{4}{3}$. $2-\frac{2}{3^1} = \frac{4}{3}$. $\frac{4}{3}=\frac{4}{3}$

Inductive hypothesis: For some $k$, $g(n) = 2-\frac{2}{3^n}$ for each $n$ in $0...k$

Inductive step: Show $g(k+1) = 2-\frac{2}{3^{k+1}}$

$g(k+1) = \frac{4}{3}g(k) - \frac{1}{3}g(k-1)$. By inductive hypothesis:

$\frac{4}{3}g(k) - \frac{1}{3}g(k-1) = \frac{4}{3}(2-\frac{2}{3^{k}}) - \frac{1}{3}(2-\frac{2}{3^{k-1}})=\frac{8}{3}-\frac{8}{3^{k-1}}-\frac{2}{3}+\frac{2}{3^{k}}=2-\frac{8}{3^{k-1}}+\frac{6}{3^{k-1}}$

$=2-\frac{2}{3^{k+1}}$

By induction, $g(n) = 2-\frac{2}{3^{n}}$ for any natural number n.",2,2,2,2,2,2,2,Seth,sp23
230,231,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"As a base case, suppose that n = 2. Then g(2) = 4/3(4/3) - 1/3(0) = 16/9 = 2 - 2/9.

As an inductive hypothesis we need to show that for some number k, g(n) = 4/3g(n-1) - 1/3g(n-2) = 2 - 2/3^n for all n in 0, 1, 2... k.

",1,2,1,2,0,0,0,Seth,sp23
231,232,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction

establish base cases for g(0) and g(1) 

Inductive hypothesis for any natural number k, 4/3g(k-1) -1/3k(k-2) for any natural number 2.....k

Inductive step is to prove this with k (2-2/3^n)

Distribute everything to get 
4/3gn-4/3g -1/3gn+2/3g

which gets gn-2/3g

take out g 

g(n-2/3)

Not sure where to go from here ",2,0,1,1,0,0,0,Seth,sp23
232,233,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For our base case g(n) = $4/3 $g(n-1) - $1/3$g(n-2), for n>=2.

Next, suppose as our Inductive Hypothesis that 
for some k, g(n) = $4/3 $g(n-1) - $1/3$g(n-2)
 is true for every n in 2...k + 1.

Now to finish we need to show that g(k) = $4/3 $g(k-1) - $1/3$g(k-2)

So let us say k = 2 then  g(k) = $4/3 $g(k-1) - $1/3$g(k-2) = 1.66 repeating 

thus the claim is incorrect.",0,0,1,2,1,0,0,Seth,sp23
233,234,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"By induction, we need to prove that the claim is true for all natural number n.",0,0,0,0,0,0,0,Seth,sp23
234,235,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Forgot Inductive Proofs Fully

All I remember:
Inductive Claim -> Base Case -> Inductive Hypothesis",0,0,0,0,0,0,0,Seth,sp23
235,236,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"g(0) = 2-2 = 0;

g(1) = 2 -2/3 = 4/3;   

assume g(n) = 2-$\frac{2}{3^n}$ for any natual number n;

2-$\frac{2}{3^n}$  = $\frac{2 \times3^n}{3^n}$ -$\frac{2}{3^n}$  = $\frac{2 \times3^n -2}{3^n}$;
",2,2,2,1,0,0,0,Seth,sp23
236,237,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"for any natural number n, g(n) = 2 - 2/(3^n).

base cases: g(0) = 0 and 2-2/1 = 0. g(1) = 4/3 and 2-2/3 = 4/3. g(2) = 4/3g(1) -1/2g(0) = 16/9 and 2-2/9 = 16/9. base cases hold true.

inductive hypothesis: for some number k, g(n) = 2 - 2/(3^n) = 4/3g(n-1) - 1/3g(n-2) for each n in 0, 1, ... k.

inductive step: prove g(k+2) = 2 - 2/(3^k+2) = 4/3g(k+1) - 1/3g(k).

2-2/3^k+2 = 2 - (1/9)(2/3^k).",2,2,2,2,1,2,0,Seth,sp23
237,238,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof: Show that g(n) =  2 - 2/$3^n$ for any natural numb

Base: For the base case, let n =2. At n = 2, g(2) = 4/3*g(2-1) - 1/3*g(n-2) = 4/3*g(1) - 1/3*g(0) = 4/3*4/3 - 1/3*0 = 16/9. At n = 2, 2 - 2/$3^n$ = 2 - 2/$3^2$ = 2 - 2/8 = (18 - 2)/8 = 16. Therefore, for our base case  g(n) = 2 - 2/$3^n$. We need to show that  g(k+1) = 2 - 2/$3^{k+1}$.

Induction: Suppose as our inductive hypothesis, g(n) = 2 - 2/$3^n$ for all n in 0.1.2,3,...k. Therefore, g(k) = 2 - 2/$3^k$ and g(k-1) = 2 - 2/$3^{k-1}$.  
For when n = k +1, g(k+1) = 4/3*g(k+1 - 1) - 1/3*g(k+1-2) = 4/3*g(k) - 1/3*g(k-1) = 4/3*(2 - 2/$3^k$) - 1/3*( 2 - 2/$3^{k-1}$) = 8/3 - 8/$3^{k+1}$ - 2/3 + 2/$3^k$ = 6/3 + (6-8)/$3^{k+1}$ = 2 - 2/$3^{k+1}$


Hence, g(k+1) = 2 - 2/$3^{k+1}$. ",1,1,2,2,2,2,2,Seth,sp23
238,239,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Induction on $n$.  
Base case: when $n=2$, $\frac43g(2-1)-\frac13g(2-2)$=$2-\frac2{3^2}$.  
$\quad$$\frac43g(1)-\frac13g(0)=(\frac43)(\frac43)-\frac13(0)=\frac{16}9-0$.  
$\quad$$2-\frac29=\frac{16}9$.  
Base case is true.  
Indcution hypothesis: For any natural number $n = 2,3...k$ where $k$ is any natural number $\geq2$, $\frac43g(n-1)-\frac13g(n-2)=2-\frac2{3^n}$.  
Inductive step: Prove $\frac43g(n-1)-\frac13g(n-2)=2-\frac2{3^n}$ when $n=k+1$.  
$\quad$When $n=k+1$, $\frac43g(k)-\frac13g(k-1)$.  
$\quad$$g(k)=2-\frac2{3^k}$ and $g(k-1)=2-\frac2{3^{k-1}}$ by the Indcution hypothesis.  
$\quad$$\frac43g(k)-\frac13g(k-1)=\frac43(2-\frac2{3^k})-\frac13(2-\frac2{3^{k-1}})=\frac83-\frac8{3^{k+1}}-\frac23+\frac2{3^{k}}=\frac63-\frac8{3^{k+1}}+\frac6{3^{k+1}}$.  
$\quad$$=2-\frac2{3^{k+1}}$.  
$\quad$When $n = k+1$, $2-\frac2{3^{k+1}}$.  
$\therefore$$\frac43g(n-1)-\frac13g(n-2)=2-\frac2{3^n}$ when $n=k+1$, so the claim is true.",1,2,2,1,2,2,2,Seth,sp23
239,240,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base case: For $n = 2$, $g(2) = \dfrac{4}{3}g(1) - \dfrac{1}{3}g(0) = \dfrac{4}{3}(\dfrac{4}{3}) - \dfrac{1}{3}(0) = \frac{16}{9}$. This is equivalent to $2- \dfrac{2}{3^2} = \dfrac{16}{9}$. So, the base case holds.

Inductive hypothesis: We assume this holds for any $n \in \mathbb{N}$ from $2, ..., k$. In other words, $\frac{4}{3}g(k-1) - \frac{1}{3} g(k-2) = 2- \dfrac{2}{3^k}$.

Inductive step: we must show that this holds for $n = k+ 1$. In other words, that $\frac{4}{3}g(k) - \frac{1}{3} g(k-1) = 2- \dfrac{2}{3^{k+1}}$.

Not sure how to proceed from here because I cannot find a way to cancel the $k-1$ term. Keep getting stuck in a loop of $k-1, k-2,$ etc. and not sure how to break.",1,2,1,2,2,2,0,Seth,sp23
240,241,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,I'm not sure,0,0,0,0,0,0,0,Seth,sp23
241,242,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"base case: when n = 0, g(0) = 0. g(n) = 2 - 2 = 0. when n = 1, g(1) = 4/3. g(1) = 2 - 2/3 = 4/3. So it is true for n = 0 and n = 1.
inductive hypothesis: g(n) = 2 - 2/3^n is ture for n = 2, 3, 4, ...., k 
",2,2,2,2,0,0,0,Seth,sp23
242,243,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"proof by induction on n

we say g(n) = 4/3g(n-1) - 1/3g(n-2) = 2-2/(3^n) for all n >= 2

We want to show that this holds true for all n = 0,1,2,...k+1

looking at our base cases, g(0) = 2-2/(3^0) = 0 = g(0)
and then our second case g(1) = 2-2/(3^1) = 4/3 = g(1)

g(k+1) = 2 - 2/(3^k+1) = 4/3g(k)-1/3g(k-1)
",2,2,2,1,2,0,0,Seth,sp23
243,244,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"For our base case, starting with $n=0, g(0)=0$ by its definition and $2-\frac{2}{3^0}=2-\frac{2}{1}=0$. for $n=1$ $g(1)=\frac{4}{3} $ and $2-\frac{2}{3^1} = \frac{2*3}{3}-\frac{2}{3} = \frac{4}{3}$

Lets suppose our inductive hypothesis is that $g(n) = 2-\frac{2}{3^n}$ for $n$ in $0 \dots k$ where $k \geq0$

We must then prove that $g(k+1) = 2-\frac{2}{3^{k+1}}$

starting with our lefthand side, ",2,2,2,2,2,0,0,Seth,sp23
